taylor_seq_len,taylor_num_samples,output_dir,ppl,acc_mean,acc_boolq,acc_piqa,acc_hellaswag,acc_winogrande,acc_arc_easy,acc_arc_challenge,acc_openbookqa,params_count,pruning_ratio,grad_mean_ratio,grad_norm_ratio,grad_std_ratio,grad_max_ratio,grad_mean_range,grad_norm_range,extreme_pruning_layers,elapsed_time,success,pruning_method
32.0,512.0,results/search_Mistral_layerwise_20/exp_005_taylor_seq_len32_taylor_num_samples512,15.46851921081543,0.4939255716525085,0.5764525993883792,0.7393906420021763,0.4921330412268472,0.5343330702446725,0.4823232323232323,0.3148464163822526,0.318,,0.1999997739521694,1.9903918182549432,6.8213881305501936,,,0.0027918588473565,129.0507107062472,6.0,1331.1369032859802,True,layerwise
64.0,4.0,results/search_Mistral_layerwise_20/exp_006_taylor_seq_len64_taylor_num_samples4,18.381711959838867,0.4945653187710837,0.5339449541284403,0.720892274211099,0.4867556263692491,0.5666929755327546,0.4903198653198653,0.3293515358361775,0.334,,0.1999992088325929,1.7867139289347225,4.194264718430934,,,0.0001498924361334,5.613157696194119,4.0,1056.9699709415436,True,layerwise
64.0,64.0,results/search_Mistral_layerwise_20/exp_007_taylor_seq_len64_taylor_num_samples64,9.685235977172852,0.5332410866356959,0.6504587155963303,0.7611534276387377,0.5776737701653057,0.5880031570639306,0.4890572390572391,0.3003412969283277,0.366,,0.1999997739521694,2.037950840034013,8.083941343853787,,,0.0011333318220244,58.71795486079321,7.0,1074.3674638271332,True,layerwise
64.0,128.0,results/search_Mistral_layerwise_20/exp_008_taylor_seq_len64_taylor_num_samples128,9.87525749206543,0.5261089151320402,0.6489296636085627,0.7459194776931447,0.5633339972117108,0.5722178374112076,0.5025252525252525,0.2858361774744027,0.364,,0.1999992088325929,2.901091684162015,10.71940002699822,,,0.0040376434723536,170.14703506893582,7.0,1174.7100358009338,True,layerwise
64.0,256.0,results/search_Mistral_layerwise_20/exp_009_taylor_seq_len64_taylor_num_samples256,11.107683181762695,0.5306234782759339,0.6437308868501529,0.7421109902067464,0.5549691296554471,0.5919494869771112,0.5517676767676768,0.2858361774744027,0.344,,0.1999997739521694,4.082191869130726,15.947325587464888,,,0.0110836279475026,429.0758472548591,8.0,1270.919979572296,True,layerwise
64.0,512.0,results/search_Mistral_layerwise_20/exp_010_taylor_seq_len64_taylor_num_samples512,11.586443901062012,0.5281572089962739,0.6483180428134556,0.7551686615886833,0.5525791674965146,0.5785319652722968,0.5349326599326599,0.2815699658703072,0.346,,0.1999997739521694,4.896837151245761,19.090102289431456,,,0.0220839390531182,821.6850058502621,9.0,1375.6631042957306,True,layerwise
128.0,64.0,results/search_Mistral_layerwise_20/exp_012_taylor_seq_len128_taylor_num_samples64,14.81077480316162,0.5098843989622848,0.6449541284403669,0.7127312295973884,0.5108544114718183,0.5493291239147593,0.5004208754208754,0.302901023890785,0.348,,0.1999997739521694,7.06679538267757,26.49005710205917,,,0.0177124622795316,623.1408154699537,12.0,1169.4697449207306,True,layerwise
128.0,128.0,results/search_Mistral_layerwise_20/exp_013_taylor_seq_len128_taylor_num_samples128,17.575515747070312,0.4964173053104844,0.6097859327217126,0.7013057671381937,0.4843656642103167,0.5706393054459353,0.4941077441077441,0.280716723549488,0.334,,0.1999997739521694,7.510195040268973,28.24495319556472,,,0.0384346983498997,1345.6863134966957,10.0,978.2969033718108,True,layerwise
128.0,256.0,results/search_Mistral_layerwise_20/exp_014_taylor_seq_len128_taylor_num_samples256,25.679780960083008,0.4670279307700803,0.598776758409786,0.6545157780195865,0.4401513642700657,0.5477505919494869,0.4591750841750842,0.2568259385665529,0.312,,0.1999997739521694,7.834989676939054,29.39018745298821,,,0.0810844273202949,2831.0703126457,9.0,1342.3640999794006,True,layerwise
128.0,512.0,results/search_Mistral_layerwise_20/exp_015_taylor_seq_len128_taylor_num_samples512,29.99691772460937,0.4521141044963466,0.6110091743119266,0.6332970620239391,0.3913563035251942,0.5303867403314917,0.4436026936026936,0.2491467576791808,0.306,,0.1999997739521694,8.0099496471199,inf,,,0.1593131828121841,inf,9.0,1257.2318649291992,True,layerwise
