taylor_seq_len,taylor_num_samples,output_dir,ppl,acc_mean,acc_boolq,acc_piqa,acc_hellaswag,acc_winogrande,acc_arc_easy,acc_arc_challenge,acc_openbookqa,params_count,pruning_ratio,grad_mean_ratio,grad_norm_ratio,grad_std_ratio,grad_max_ratio,grad_mean_range,grad_norm_range,extreme_pruning_layers,elapsed_time,success,pruning_method
256.0,128.0,results/search_Qwen_layerwise_20/exp_018_taylor_seq_len256_taylor_num_samples128,14.568687438964844,0.6042644026489905,0.8119266055045872,0.7154515778019587,0.6366261700856403,0.6724546172059984,0.6380471380471381,0.39334470989761094,0.362,,0.19999924702090882,12.966078447570156,3.3543567529247507,,,0.12085329710195462,108.078019708395,5.0,1036.2860090732574,True,layerwise
256.0,256.0,results/search_Qwen_layerwise_20/exp_019_taylor_seq_len256_taylor_num_samples256,14.715279579162598,0.5996241085915995,0.7874617737003058,0.7165397170837867,0.6367257518422625,0.6385161799526441,0.6485690235690236,0.40955631399317405,0.36,,0.19999924702090882,9.830910489436416,2.341097633141265,,,0.18624964946260056,126.11462112764518,5.0,1128.7510221004486,True,layerwise
256.0,512.0,results/search_Qwen_layerwise_20/exp_020_taylor_seq_len256_taylor_num_samples512,14.594096183776855,0.60117046064562,0.7850152905198777,0.7143634385201306,0.634833698466441,0.6511444356748224,0.656986531986532,0.40784982935153585,0.358,,0.19999924702090882,8.228085209719431,1.722684076890587,,,0.2957847280583034,131.51787500580153,5.0,1309.3239636421204,True,layerwise
32.0,4.0,results/search_Qwen_blockwise_20/exp_001_taylor_seq_len32_taylor_num_samples4,15.624393463134766,0.5962620121442382,0.7125382262996942,0.749727965179543,0.6633140808603863,0.6037884767166535,0.6414141414141414,0.39505119453924914,0.408,,0.20000196984708676,3.614960339733231,7.05825827904699,,,0.000508531928062439,2.4371913274129233,4.0,950.2782821655273,True,blockwise
32.0,64.0,results/search_Qwen_blockwise_20/exp_002_taylor_seq_len32_taylor_num_samples64,16.4719181060791,0.5742961134223769,0.6452599388379205,0.7616974972796517,0.652957578171679,0.5730071033938438,0.5879629629629629,0.3651877133105802,0.434,,0.20000165050327576,4.470206401372303,5.392683944109145,,,0.001862182592352231,5.502084970474243,6.0,996.9168326854706,True,blockwise
32.0,128.0,results/search_Qwen_blockwise_20/exp_003_taylor_seq_len32_taylor_num_samples128,13.37597942352295,0.5774463468471573,0.6397553516819572,0.7720348204570185,0.659928301135232,0.580110497237569,0.6191077441077442,0.3651877133105802,0.406,,0.20000165050327576,4.883739529832199,5.599357574305292,,,0.0031105037778615947,8.339149157206217,6.0,1033.6970374584198,True,blockwise
32.0,256.0,results/search_Qwen_blockwise_20/exp_004_taylor_seq_len32_taylor_num_samples256,12.792287826538086,0.5768174153449978,0.6039755351681957,0.7671381936887922,0.6596295558653654,0.5824782951854776,0.63510101010101,0.38139931740614336,0.408,,0.20000274299526075,5.4380904530724,5.624762220341978,,,0.005423917435109615,12.823245644569397,6.0,1121.6824145317078,True,blockwise
32.0,512.0,results/search_Qwen_blockwise_20/exp_005_taylor_seq_len32_taylor_num_samples512,11.746145248413086,0.5814368934407461,0.6220183486238532,0.7752992383025027,0.6512646883091018,0.5840568271507498,0.6380471380471381,0.3873720136518771,0.412,,0.19913760699614388,5.439043775624393,5.802945151841678,,,0.008682514851291975,20.90284492572149,7.0,1327.1270577907562,True,blockwise
64.0,4.0,results/search_Qwen_blockwise_20/exp_006_taylor_seq_len64_taylor_num_samples4,17.393726348876953,0.6054103802596142,0.7336391437308869,0.7415669205658324,0.660426209918343,0.6266771902131019,0.6662457912457912,0.3993174061433447,0.41,,0.20000119669891278,3.181018381980007,5.356055656778723,,,0.00026930371920267737,1.2150084177652996,2.0,979.7913405895233,True,blockwise
64.0,64.0,results/search_Qwen_blockwise_20/exp_007_taylor_seq_len64_taylor_num_samples64,13.061304092407227,0.5548439762906202,0.5486238532110091,0.7334058759521219,0.6353316072495518,0.6266771902131019,0.6073232323232324,0.38054607508532423,0.352,,0.20000092777780878,7.711641940809486,2.600961456652014,,,0.0036308386673529944,2.8015209635098772,1.0,1017.0969760417938,True,blockwise
64.0,128.0,results/search_Qwen_blockwise_20/exp_008_taylor_seq_len64_taylor_num_samples128,12.179604530334473,0.5557405660184435,0.5348623853211009,0.7442872687704026,0.6482772356104362,0.6282557221783741,0.5942760942760943,0.38822525597269625,0.352,,0.2000001546296348,6.8960290977538286,2.6187163922787895,,,0.006266422259310882,5.0751343940695115,1.0,1049.3683149814606,True,blockwise
64.0,256.0,results/search_Qwen_blockwise_20/exp_009_taylor_seq_len64_taylor_num_samples256,11.594632148742676,0.5636264870189689,0.5654434250764526,0.7453754080522307,0.6559450308703445,0.6219415943172849,0.6026936026936027,0.3779863481228669,0.376,,0.19999938148146082,6.463081106000777,2.8908172886676122,,,0.010400874695430199,10.170328417172033,1.0,1267.0331728458405,True,blockwise
64.0,512.0,results/search_Qwen_blockwise_20/exp_010_taylor_seq_len64_taylor_num_samples512,11.45234203338623,0.563268671996839,0.5654434250764526,0.7475516866158868,0.6548496315475005,0.6250986582478295,0.5925925925925926,0.39334470989761094,0.364,,0.1999997008252718,6.188952734203637,3.2097210381418098,,,0.016398655017837882,19.160255073880155,1.0,1247.9140493869781,True,blockwise
128.0,4.0,results/search_Qwen_blockwise_20/exp_011_taylor_seq_len128_taylor_num_samples4,22.329988479614258,0.5551776936707693,0.6773700305810397,0.6806311207834603,0.5589523999203346,0.580110497237569,0.6245791245791246,0.36860068259385664,0.396,,0.20000074289454978,3.031212079321263,4.220911679736224,,,0.00017420947551727295,0.6230281988779705,3.0,983.3920879364014,True,blockwise
128.0,64.0,results/search_Qwen_blockwise_20/exp_012_taylor_seq_len128_taylor_num_samples64,14.613804817199707,0.5948843660398074,0.8229357798165138,0.7181719260065288,0.6274646484763992,0.6479873717442778,0.6207912457912458,0.378839590443686,0.348,,0.19999924702090882,7.764701819943298,1.838955372888508,,,0.013578005755941073,6.9273804277181625,4.0,1010.2709138393402,True,blockwise
128.0,128.0,results/search_Qwen_blockwise_20/exp_013_taylor_seq_len128_taylor_num_samples128,14.727227210998535,0.5977952203620516,0.7975535168195719,0.7257889009793254,0.6316470822545309,0.6708760852407262,0.6321548821548821,0.38054607508532423,0.346,,0.19999924702090882,7.566265501281374,1.8591494677553515,,,0.0276036129022638,14.878000559906166,4.0,1051.26416182518,True,blockwise
128.0,256.0,results/search_Qwen_blockwise_20/exp_014_taylor_seq_len128_taylor_num_samples256,15.124208450317383,0.6042803285428043,0.8006116207951071,0.7274211099020674,0.6311491734714201,0.665351223362273,0.6313131313131313,0.4121160409556314,0.362,,0.19999924702090882,7.591298958622707,1.9072258251710201,,,0.05697515932843089,31.811007649948195,4.0,1126.1702361106873,True,blockwise
128.0,512.0,results/search_Qwen_blockwise_20/exp_015_taylor_seq_len128_taylor_num_samples512,15.029261589050293,0.600070032738749,0.7865443425076453,0.7257889009793254,0.6323441545508863,0.6637726913970008,0.6393097643097643,0.40273037542662116,0.35,,0.19999924702090882,7.71247021936212,1.8675130204784358,,,0.11274140491150318,60.33099849584201,4.0,1252.0229485034943,True,blockwise
256.0,4.0,results/search_Qwen_blockwise_20/exp_016_taylor_seq_len256_taylor_num_samples4,13.81213665008545,0.5603421537101825,0.6305810397553517,0.6953210010881393,0.6163114917347142,0.659037095501184,0.5669191919191919,0.38822525597269625,0.366,,0.19999938148146082,10.551268932485423,3.1308534347950747,,,0.0010463744401931763,0.8097028732299805,2.0,976.1920449733734,True,blockwise
256.0,64.0,results/search_Qwen_blockwise_20/exp_017_taylor_seq_len256_taylor_num_samples64,15.484822273254395,0.593328738173116,0.8061162079510703,0.7127312295973884,0.6258713403704441,0.67008681925809,0.6199494949494949,0.38054607508532423,0.338,,0.19999924702090882,13.781466633355127,3.3187420495696354,,,0.059841698656479515,50.7373581926028,4.0,1007.5412216186523,True,blockwise
256.0,128.0,results/search_Qwen_blockwise_20/exp_018_taylor_seq_len256_taylor_num_samples128,15.4484224319458,0.5925123125312257,0.7972477064220184,0.7110990206746464,0.6248755228042223,0.6614048934490924,0.625,0.3839590443686007,0.344,,0.19999924702090882,12.959615310946203,3.3523306925686556,,,0.1207880216340224,107.98506690065065,3.0,1047.8826150894165,True,blockwise
256.0,256.0,results/search_Qwen_blockwise_20/exp_019_taylor_seq_len256_taylor_num_samples256,15.383367538452148,0.5915746673016196,0.781651376146789,0.7100108813928183,0.6288587930691097,0.6606156274664562,0.63510101010101,0.39078498293515357,0.334,,0.19999924702090882,9.830897050661754,2.3412937186865297,,,0.186249366030097,126.13143394887446,3.0,1133.926097393036,True,blockwise
256.0,512.0,results/search_Qwen_blockwise_20/exp_020_taylor_seq_len256_taylor_num_samples512,15.285987854003906,0.5862508424993996,0.7474006116207951,0.7138193688792165,0.626867157936666,0.6535122336227308,0.6367845117845118,0.3873720136518771,0.338,,0.19999924702090882,8.229082395885996,1.722918257444152,,,0.2958255345001817,131.5592404206594,3.0,1314.7639918327332,True,blockwise
